,EMPRESA_SIGLA,ANO,MES,MERCADO,RPK
880239,GLO,2020,12,SBGLSBRF,20082800.0
880241,GLO,2020,12,SBGRSBRF,38328500.0
880242,GLO,2020,12,SBKPSBRF,383292.0
880243,GLO,2020,12,SBPLSBRF,112395.0
880247,GLO,2020,12,SBRFSBSP,24281200.0
880249,GLO,2020,12,SBRFSBSV,2700490.0
880250,GLO,2020,12,SBBRSBRJ,11484900.0
880252,GLO,2020,12,SBCFSBRJ,2407880.0
880253,GLO,2020,12,SBCTSBRJ,3759240.0
880254,GLO,2020,12,SBFLSBRJ,2248290.0
880255,GLO,2020,12,SBGLSBRJ,1582.0
880256,GLO,2020,12,SBGOSBRJ,2870490.0
880257,GLO,2020,12,SBGRSBRJ,4916900.0
880259,GLO,2020,12,SBKPSBRJ,2611720.0
880260,GLO,2020,12,SBNFSBRJ,829776.0
880262,GLO,2020,12,SBPASBRJ,8333920.0
880266,GLO,2020,12,SBRJSBSP,8365300.0
880268,GLO,2020,12,SBRJSBSV,10359900.0
880270,GLO,2020,12,SBRJSBVT,2528250.0
880273,GLO,2020,12,SBBRSBSG,8070450.0
880276,GLO,2020,12,SBCFSBSG,250200.0
880277,GLO,2020,12,SBFZSBSG,463140.0
880279,GLO,2020,12,SBGLSBSG,15637200.0
880282,GLO,2020,12,SBGRSBSG,21683400.0
880285,GLO,2020,12,SBSGSBSV,2423850.0
880286,GLO,2020,12,SBGRSBSI,3425070.0
880287,GLO,2020,12,SBBESBSL,425320.0
880288,GLO,2020,12,SBBRSBSL,6133190.0
880290,GLO,2020,12,SBFZSBSL,1578680.0
880291,GLO,2020,12,SBGLSBSL,3313470.0
880293,GLO,2020,12,SBGRSBSL,8617710.0
880295,GLO,2020,12,SBSLSBSV,1184460.0
880296,GLO,2020,12,SBBESBSN,3349070.0
880297,GLO,2020,12,SBBRSBSN,5894150.0
880299,GLO,2020,12,SBEGSBSN,801040.0
880301,GLO,2020,12,SBBRSBSP,13769800.0
880303,GLO,2020,12,SBCFSBSP,4867960.0
880305,GLO,2020,12,SBCTSBSP,2878040.0
880308,GLO,2020,12,SBFLSBSP,2765010.0
880310,GLO,2020,12,SBFZSBSP,21212200.0
880313,GLO,2020,12,SBGOSBSP,1478780.0
880319,GLO,2020,12,SBNFSBSP,3952040.0
880321,GLO,2020,12,SBPASBSP,9967170.0
880324,GLO,2020,12,SBRFSBSP,24066200.0
880326,GLO,2020,12,SBRJSBSP,8408480.0
880329,GLO,2020,12,SBSPSBSV,27644900.0
880331,GLO,2020,12,SBSPSBVT,1474960.0
880334,GLO,2020,12,SBBRSBSV,9205140.0
880337,GLO,2020,12,SBCFSBSV,4819200.0
880339,GLO,2020,12,SBCTSBSV,299796.0
880341,GLO,2020,12,SBFZSBSV,9879580.0
880343,GLO,2020,12,SBGLSBSV,8305540.0
880345,GLO,2020,12,SBGOSBSV,4674890.0
880347,GLO,2020,12,SBGRSBSV,27499400.0
880348,GLO,2020,12,SBJPSBSV,2412100.0
880350,GLO,2020,12,SBKPSBSV,6709720.0
880351,GLO,2020,12,SBMOSBSV,1946410.0
880353,GLO,2020,12,SBPJSBSV,679731.0
880354,GLO,2020,12,SBPSSBSV,71779.0
880356,GLO,2020,12,SBRFSBSV,2940620.0
880358,GLO,2020,12,SBRJSBSV,10422400.0
880359,GLO,2020,12,SBSGSBSV,2961820.0
880360,GLO,2020,12,SBSLSBSV,1197650.0
880362,GLO,2020,12,SBSPSBSV,19541900.0
880364,GLO,2020,12,SBSVSBTE,1096280.0
880366,GLO,2020,12,SBSVSBVT,2120970.0
880369,GLO,2020,12,SBBRSBTE,3846220.0
880370,GLO,2020,12,SBGRSBTE,13108200.0
880372,GLO,2020,12,SBSVSBTE,793373.0
880374,GLO,2020,12,SBGRSBUL,1799070.0
880375,GLO,2020,12,SBGRSBVC,5730840.0
880377,GLO,2020,12,SBBRSBVT,2873320.0
880380,GLO,2020,12,SBGRSBVT,8580420.0
880382,GLO,2020,12,SBRJSBVT,2550030.0
880384,GLO,2020,12,SBSPSBVT,2336800.0
880386,GLO,2020,12,SBSVSBVT,2022220.0
880387,GLO,2020,12,SBGRSBZM,356088.0
903542,GLO,2021,1,SBARSBBR,4237760.0
903543,GLO,2021,1,SBARSBCF,161196.0
903544,GLO,2021,1,SBARSBGL,6241780.0
903545,GLO,2021,1,SBARSBGR,16306600.0
903549,GLO,2021,1,SBBESBBR,9559160.0
903550,GLO,2021,1,SBBESBCJ,357696.0
903551,GLO,2021,1,SBBESBEG,2227780.0
903552,GLO,2021,1,SBBESBFZ,7356740.0
903553,GLO,2021,1,SBBESBGL,873936.0
903555,GLO,2021,1,SBBESBGR,20086700.0
903557,GLO,2021,1,SBBESBMA,199356.0
903559,GLO,2021,1,SBBESBMQ,1829570.0
903560,GLO,2021,1,SBBESBSL,335650.0
903561,GLO,2021,1,SBBESBSN,3487520.0
903562,GLO,2021,1,SBARSBBR,3820440.0
903564,GLO,2021,1,SBBESBBR,9086840.0
903566,GLO,2021,1,SBBRSBBV,11410500.0
903568,GLO,2021,1,SBBRSBCF,2541300.0
903569,GLO,2021,1,SBBRSBCJ,1328490.0
903570,GLO,2021,1,SBBRSBCT,4428630.0
903571,GLO,2021,1,SBBRSBCY,4036170.0
903572,GLO,2021,1,SBBRSBCZ,NULL
903574,GLO,2021,1,SBBRSBEG,6499920.0
903575,GLO,2021,1,SBBRSBFL,4848660.0
903577,GLO,2021,1,SBBRSBFZ,15471600.0
903579,GLO,2021,1,SBBRSBGL,3603900.0
903580,GLO,2021,1,SBBRSBGO,641079.0
903582,GLO,2021,1,SBBRSBGR,15916700.0
903585,GLO,2021,1,SBBRSBJP,8888760.0
903587,GLO,2021,1,SBBRSBKP,3214340.0
903588,GLO,2021,1,SBBRSBMA,4598950.0
903590,GLO,2021,1,SBBRSBMO,7554580.0
903591,GLO,2021,1,SBBRSBMQ,7843790.0
903592,GLO,2021,1,SBBRSBNF,1850030.0
903593,GLO,2021,1,SBBRSBPA,5704170.0
903595,GLO,2021,1,SBBRSBPJ,3720180.0
903597,GLO,2021,1,SBBRSBPV,8252610.0
903598,GLO,2021,1,SBBRSBRB,10697600.0
903600,GLO,2021,1,SBBRSBRF,15610500.0
903601,GLO,2021,1,SBBRSBRJ,12874100.0
903603,GLO,2021,1,SBBRSBSG,8647790.0
903604,GLO,2021,1,SBBRSBSL,6059700.0
903605,GLO,2021,1,SBBRSBSN,4553280.0
903606,GLO,2021,1,SBBRSBSP,11750200.0
903608,GLO,2021,1,SBBRSBSV,8748360.0
903610,GLO,2021,1,SBBRSBTE,4750510.0
903611,GLO,2021,1,SBBRSBVT,2344300.0
903612,GLO,2021,1,SBBRSBBV,11121800.0
903613,GLO,2021,1,SBCASBGR,1404880.0
903614,GLO,2021,1,SBCASBKP,77976.0
903615,GLO,2021,1,SBCBSBGR,737750.0
903617,GLO,2021,1,SBBRSBCF,2556080.0
903624,GLO,2021,1,SBCFSBGR,7144880.0
903631,GLO,2021,1,SBCFSBRJ,2046750.0
903634,GLO,2021,1,SBCFSBSP,3467310.0
903636,GLO,2021,1,SBCFSBSV,4640640.0
903639,GLO,2021,1,SBCGSBGR,10896700.0
903641,GLO,2021,1,SBCHSBGR,5651700.0
903642,GLO,2021,1,SBBESBCJ,223008.0
903643,GLO,2021,1,SBBRSBCJ,1063680.0
903648,GLO,2021,1,SBBRSBCT,4217640.0
903651,GLO,2021,1,SBCTSBGL,1613850.0
903652,GLO,2021,1,SBCTSBGR,4796240.0
903653,GLO,2021,1,SBCTSBKP,56189.0
903654,GLO,2021,1,SBCTSBPA,582594.0
903656,GLO,2021,1,SBCTSBRJ,3762620.0
903657,GLO,2021,1,SBCTSBSP,1731130.0
903659,GLO,2021,1,SBCXSBGR,1342650.0
903660,GLO,2021,1,SBBRSBCY,3670040.0
903663,GLO,2021,1,SBCYSBGR,14927900.0
903665,GLO,2021,1,SBBRSBCZ,NULL
903666,GLO,2021,1,SBCZSBRB,1107630.0
903667,GLO,2021,1,SBDNSBGR,598588.0
903668,GLO,2021,1,SBBESBEG,2234280.0
903670,GLO,2021,1,SBBRSBEG,6704560.0
903672,GLO,2021,1,SBEGSBFZ,8458210.0
903674,GLO,2021,1,SBEGSBGL,3780820.0
903675,GLO,2021,1,SBEGSBGR,20882900.0
903676,GLO,2021,1,SBEGSBPV,1426110.0
903678,GLO,2021,1,SBEGSBSN,553071.0
903679,GLO,2021,1,SBFISBGL,3422000.0
903681,GLO,2021,1,SBFISBGR,6127100.0
903683,GLO,2021,1,SBBRSBFL,5079920.0
903684,GLO,2021,1,SBFLSBGL,3624980.0
903686,GLO,2021,1,SBFLSBGR,8894560.0
903688,GLO,2021,1,SBFLSBPA,40293.0
903689,GLO,2021,1,SBFLSBRJ,1760020.0
903691,GLO,2021,1,SBFLSBSP,1880260.0
903692,GLO,2021,1,SBFNSBRF,1814440.0
903693,GLO,2021,1,SBBESBFZ,7698670.0
903695,GLO,2021,1,SBBRSBFZ,15283800.0
903699,GLO,2021,1,SBEGSBFZ,9015080.0
903701,GLO,2021,1,SBFZSBGL,32489500.0
903705,GLO,2021,1,SBFZSBGR,46008200.0
903706,GLO,2021,1,SBFZSBJU,302634.0
903708,GLO,2021,1,SBFZSBRF,4620990.0
903709,GLO,2021,1,SBFZSBSG,861955.0
903710,GLO,2021,1,SBFZSBSL,2506480.0
903712,GLO,2021,1,SBFZSBSP,23656400.0
903714,GLO,2021,1,SBFZSBSV,8143240.0
903715,GLO,2021,1,SBARSBGL,5745260.0
903716,GLO,2021,1,SBBESBGL,1187280.0
903718,GLO,2021,1,SBBRSBGL,3619440.0
903721,GLO,2021,1,SBCTSBGL,2208110.0
903724,GLO,2021,1,SBEGSBGL,4113920.0
903725,GLO,2021,1,SBFISBGL,3593100.0
903726,GLO,2021,1,SBFLSBGL,3660660.0
903728,GLO,2021,1,SBFZSBGL,32241400.0
903733,GLO,2021,1,SBGLSBGR,4502320.0
903735,GLO,2021,1,SBGLSBJP,17686900.0
903737,GLO,2021,1,SBGLSBMO,5374630.0
903738,GLO,2021,1,SBGLSBNF,2660660.0
903740,GLO,2021,1,SBGLSBPA,4044810.0
903743,GLO,2021,1,SBGLSBRF,11352900.0
903745,GLO,2021,1,SBGLSBSG,17764100.0
903748,GLO,2021,1,SBGLSBSV,6404240.0
903750,GLO,2021,1,SBBRSBGO,611087.0
903754,GLO,2021,1,SBGOSBGR,8720210.0
903755,GLO,2021,1,SBGOSBKP,106848.0
903757,GLO,2021,1,SBGOSBRJ,3052490.0
903760,GLO,2021,1,SBGOSBSV,5240000.0
903764,GLO,2021,1,SBARSBGR,15715000.0
903766,GLO,2021,1,SBBESBGR,19028400.0
903768,GLO,2021,1,SBBRSBGR,16039800.0
903769,GLO,2021,1,SBCASBGR,1429100.0
903770,GLO,2021,1,SBCBSBGR,710510.0
903773,GLO,2021,1,SBCFSBGR,6854220.0
903774,GLO,2021,1,SBCGSBGR,11395500.0
903775,GLO,2021,1,SBCHSBGR,5387610.0
903778,GLO,2021,1,SBCTSBGR,4796240.0
903779,GLO,2021,1,SBCXSBGR,1072690.0
903780,GLO,2021,1,SBCYSBGR,15865600.0
903781,GLO,2021,1,SBDNSBGR,522318.0
903783,GLO,2021,1,SBEGSBGR,20170900.0
903785,GLO,2021,1,SBFISBGR,6334120.0
903787,GLO,2021,1,SBFLSBGR,8610800.0
903789,GLO,2021,1,SBFZSBGR,44379400.0
903791,GLO,2021,1,SBGLSBGR,4015360.0
903793,GLO,2021,1,SBGOSBGR,8876350.0
903795,GLO,2021,1,SBGRSBIL,8162540.0
903798,GLO,2021,1,SBGRSBJP,17673300.0
903799,GLO,2021,1,SBGRSBJU,16824600.0
903800,GLO,2021,1,SBGRSBJV,389389.0
903801,GLO,2021,1,SBGRSBKG,5001790.0
903804,GLO,2021,1,SBGRSBLO,1210470.0
903806,GLO,2021,1,SBGRSBMG,3311460.0
903808,GLO,2021,1,SBGRSBMK,1109220.0
903810,GLO,2021,1,SBGRSBMO,18854400.0
903811,GLO,2021,1,SBGRSBNF,5405340.0
903814,GLO,2021,1,SBGRSBPA,15409600.0
903815,GLO,2021,1,SBGRSBPF,720044.0
903816,GLO,2021,1,SBGRSBPL,12926600.0
903819,GLO,2021,1,SBGRSBPS,9853040.0
903821,GLO,2021,1,SBGRSBRF,37895700.0
903823,GLO,2021,1,SBGRSBRJ,5053420.0
903825,GLO,2021,1,SBGRSBSG,22409000.0
903826,GLO,2021,1,SBGRSBSI,3083200.0
903827,GLO,2021,1,SBGRSBSL,7160830.0
903830,GLO,2021,1,SBGRSBSV,27190200.0
903834,GLO,2021,1,SBGRSBTE,14988500.0
903835,GLO,2021,1,SBGRSBUL,1483800.0
903836,GLO,2021,1,SBGRSBVC,8713680.0
903838,GLO,2021,1,SBGRSBVT,8584070.0
903839,GLO,2021,1,SBGRSBZM,206916.0
903841,GLO,2021,1,SBGRSBIL,8828750.0
903843,GLO,2021,1,SBILSBSV,32400.0
903847,GLO,2021,1,SBBRSBJP,9277610.0
903849,GLO,2021,1,SBGLSBJP,17129700.0
903851,GLO,2021,1,SBGRSBJP,18763900.0
903853,GLO,2021,1,SBJPSBSV,2519990.0
903855,GLO,2021,1,SBFZSBJU,248285.0
903856,GLO,2021,1,SBGRSBJU,18253500.0
903858,GLO,2021,1,SBGRSBJV,380442.0
903860,GLO,2021,1,SBGRSBKG,4103760.0
903862,GLO,2021,1,SBBRSBKP,2888760.0
903863,GLO,2021,1,SBCFSBKP,123253.0
903866,GLO,2021,1,SBGRSBKP,48804.0
903869,GLO,2021,1,SBKPSBRJ,2029710.0
903872,GLO,2021,1,SBKPSBSV,5904900.0
903876,GLO,2021,1,SBGRSBLO,1144300.0
903880,GLO,2021,1,SBBESBMA,120332.0
903881,GLO,2021,1,SBBRSBMA,4979650.0
903884,GLO,2021,1,SBGRSBMG,3206940.0
903885,GLO,2021,1,SBKPSBMG,63126.0
903886,GLO,2021,1,SBGRSBMK,1238500.0
903888,GLO,2021,1,SBBRSBMO,7703880.0
903892,GLO,2021,1,SBGLSBMO,4604430.0
903895,GLO,2021,1,SBGRSBMO,20392300.0
903899,GLO,2021,1,SBMOSBSV,2413940.0
903901,GLO,2021,1,SBBESBMQ,1646320.0
903902,GLO,2021,1,SBBRSBMQ,8035020.0
903903,GLO,2021,1,SBBRSBNF,1744600.0
903904,GLO,2021,1,SBGLSBNF,2307370.0
903905,GLO,2021,1,SBGRSBNF,5621430.0
903906,GLO,2021,1,SBNFSBRJ,1384850.0
903908,GLO,2021,1,SBNFSBSP,3440340.0
903909,GLO,2021,1,SBBRSBPA,6448890.0
903910,GLO,2021,1,SBCTSBPA,795660.0
903912,GLO,2021,1,SBGLSBPA,4100910.0
903914,GLO,2021,1,SBGRSBPA,17631800.0
903916,GLO,2021,1,SBPASBRJ,10421600.0
903918,GLO,2021,1,SBPASBSP,7582220.0
903920,GLO,2021,1,SBGRSBPF,923052.0
903921,GLO,2021,1,SBBRSBPJ,3899320.0
903922,GLO,2021,1,SBPJSBSV,2245040.0
903923,GLO,2021,1,SBGRSBPL,14199500.0
903925,GLO,2021,1,SBBRSBPS,175956.0
903929,GLO,2021,1,SBGLSBPS,142272.0
903931,GLO,2021,1,SBGRSBPS,10866800.0
903933,GLO,2021,1,SBKPSBPS,188435.0
903938,GLO,2021,1,SBBRSBPV,8048340.0
903939,GLO,2021,1,SBEGSBPV,1291420.0
903940,GLO,2021,1,SBBRSBRB,10767800.0
903941,GLO,2021,1,SBCZSBRB,818144.0
903943,GLO,2021,1,SBBRSBRF,16634300.0
903944,GLO,2021,1,SBFNSBRF,1916010.0
903945,GLO,2021,1,SBFZSBRF,4192750.0
903947,GLO,2021,1,SBGLSBRF,17495000.0
903949,GLO,2021,1,SBGRSBRF,41089300.0
903951,GLO,2021,1,SBRFSBSP,25716200.0
903954,GLO,2021,1,SBRFSBSV,3087940.0
903955,GLO,2021,1,SBBRSBRJ,11344800.0
903958,GLO,2021,1,SBCFSBRJ,1942500.0
903959,GLO,2021,1,SBCTSBRJ,3741660.0
903960,GLO,2021,1,SBFLSBRJ,1679030.0
903961,GLO,2021,1,SBGOSBRJ,3090210.0
903963,GLO,2021,1,SBGRSBRJ,5318220.0
903964,GLO,2021,1,SBKPSBRJ,2400890.0
903965,GLO,2021,1,SBNFSBRJ,1554770.0
903966,GLO,2021,1,SBPASBRJ,8385440.0
903970,GLO,2021,1,SBRJSBSP,5110460.0
903972,GLO,2021,1,SBRJSBSV,5965780.0
903974,GLO,2021,1,SBRJSBVT,1996950.0
903977,GLO,2021,1,SBBESBSG,NULL
903979,GLO,2021,1,SBBRSBSG,9120650.0
903981,GLO,2021,1,SBFZSBSG,988530.0
903983,GLO,2021,1,SBGLSBSG,18222700.0
903985,GLO,2021,1,SBGRSBSG,24473100.0
903986,GLO,2021,1,SBJPSBSG,26400.0
903988,GLO,2021,1,SBSGSBSP,NULL
903989,GLO,2021,1,SBSGSBSV,4410980.0
903990,GLO,2021,1,SBGRSBSI,2848880.0
903991,GLO,2021,1,SBBESBSL,443940.0
903992,GLO,2021,1,SBBRSBSL,7189580.0
903996,GLO,2021,1,SBFZSBSL,2428190.0
903997,GLO,2021,1,SBGRSBSL,8662000.0
903999,GLO,2021,1,SBSLSBSV,2523250.0
904000,GLO,2021,1,SBBESBSN,3493910.0
904001,GLO,2021,1,SBBRSBSN,5477330.0
904003,GLO,2021,1,SBEGSBSN,658502.0
904005,GLO,2021,1,SBBRSBSP,11882700.0
904006,GLO,2021,1,SBCFSBSP,2959030.0
904008,GLO,2021,1,SBCTSBSP,1676520.0
904011,GLO,2021,1,SBFLSBSP,1559160.0
904013,GLO,2021,1,SBFZSBSP,19586700.0
904023,GLO,2021,1,SBNFSBSP,3926790.0
904025,GLO,2021,1,SBPASBSP,5286100.0
904029,GLO,2021,1,SBRFSBSP,13521300.0
904031,GLO,2021,1,SBRJSBSP,5018590.0
904034,GLO,2021,1,SBSPSBSV,21782600.0
904038,GLO,2021,1,SBBRSBSV,9796460.0
904040,GLO,2021,1,SBCFSBSV,5082240.0
904043,GLO,2021,1,SBFZSBSV,8989570.0
904046,GLO,2021,1,SBGLSBSV,10689200.0
904048,GLO,2021,1,SBGOSBSV,6264650.0
904050,GLO,2021,1,SBGRSBSV,32988000.0
904051,GLO,2021,1,SBJPSBSV,2102460.0
904053,GLO,2021,1,SBKPSBSV,7249180.0
904054,GLO,2021,1,SBMOSBSV,2042350.0
904056,GLO,2021,1,SBPJSBSV,2996020.0
904058,GLO,2021,1,SBRFSBSV,2773180.0
904060,GLO,2021,1,SBRJSBSV,10765100.0
904061,GLO,2021,1,SBSGSBSV,3642210.0
904062,GLO,2021,1,SBSLSBSV,2330670.0
904064,GLO,2021,1,SBSPSBSV,26210800.0
904066,GLO,2021,1,SBSVSBTE,2131380.0
904070,GLO,2021,1,SBCFSBTC,NULL
904072,GLO,2021,1,SBKPSBTC,125320.0
904074,GLO,2021,1,SBBRSBTE,5923580.0
904076,GLO,2021,1,SBGRSBTE,17596800.0
904078,GLO,2021,1,SBSVSBTE,2645910.0
904080,GLO,2021,1,SBGRSBUL,1437000.0
904081,GLO,2021,1,SBGRSBVC,9330280.0
904082,GLO,2021,1,SBBRSBVT,2743190.0
904083,GLO,2021,1,SBGLSBVT,49324.0
904085,GLO,2021,1,SBGRSBVT,9274650.0
904087,GLO,2021,1,SBRJSBVT,2848360.0
904088,GLO,2021,1,SBSPSBVT,1713850.0
904090,GLO,2021,1,SBGRSBZM,275487.0
904091,GLO,2021,2,SBARSBBR,2832060.0
904092,GLO,2021,2,SBARSBGL,2705900.0
904093,GLO,2021,2,SBARSBGR,12598200.0
904094,GLO,2021,2,SBARSBSP,2911390.0
904095,GLO,2021,2,SBBESBBR,4911760.0
904096,GLO,2021,2,SBBESBCJ,110952.0
904098,GLO,2021,2,SBBESBEG,2366780.0
904099,GLO,2021,2,SBBESBFZ,5194930.0
904100,GLO,2021,2,SBBESBGL,3057550.0
904101,GLO,2021,2,SBBESBGO,276611.0
904102,GLO,2021,2,SBBESBGR,17106400.0
904103,GLO,2021,2,SBBESBMQ,1180120.0
904104,GLO,2021,2,SBBESBSN,616280.0
904105,GLO,2021,2,SBARSBBR,2550410.0
904106,GLO,2021,2,SBBESBBR,4516820.0
904108,GLO,2021,2,SBBRSBBV,9111300.0
904109,GLO,2021,2,SBBRSBCF,1515320.0
904110,GLO,2021,2,SBBRSBCG,454286.0
904112,GLO,2021,2,SBBRSBCJ,659260.0
904113,GLO,2021,2,SBBRSBCT,3410460.0
904114,GLO,2021,2,SBBRSBCY,1774440.0
904115,GLO,2021,2,SBBRSBCZ,NULL
904116,GLO,2021,2,SBBRSBEG,6901410.0
904117,GLO,2021,2,SBBRSBFL,2290300.0
904118,GLO,2021,2,SBBRSBFZ,12997900.0
904119,GLO,2021,2,SBBRSBGL,2254840.0
904120,GLO,2021,2,SBBRSBGO,351102.0
904121,GLO,2021,2,SBBRSBGR,11221900.0
904122,GLO,2021,2,SBBRSBJP,6141100.0
904123,GLO,2021,2,SBBRSBKP,984732.0
904124,GLO,2021,2,SBBRSBMA,2465150.0
904126,GLO,2021,2,SBBRSBMO,9284970.0
904127,GLO,2021,2,SBBRSBMQ,5457100.0
904128,GLO,2021,2,SBBRSBPA,5217860.0
904129,GLO,2021,2,SBBRSBPJ,2764170.0
904130,GLO,2021,2,SBBRSBPV,4675140.0
904131,GLO,2021,2,SBBRSBRB,7130220.0
904133,GLO,2021,2,SBBRSBRF,10871700.0
904134,GLO,2021,2,SBBRSBRJ,9002530.0
904135,GLO,2021,2,SBBRSBSG,10496700.0
904136,GLO,2021,2,SBBRSBSL,3524360.0
904137,GLO,2021,2,SBBRSBSN,1427920.0
904138,GLO,2021,2,SBBRSBSP,10488400.0
904139,GLO,2021,2,SBBRSBSV,11416400.0
904140,GLO,2021,2,SBBRSBTE,2532810.0
904141,GLO,2021,2,SBBRSBVT,906223.0
904142,GLO,2021,2,SBBRSBBV,8230290.0
904143,GLO,2021,2,SBBVSBEG,499422.0
904144,GLO,2021,2,SBCASBGR,1372580.0
904145,GLO,2021,2,SBCBSBGR,389986.0
904147,GLO,2021,2,SBBRSBCF,1726310.0
904152,GLO,2021,2,SBCFSBGL,44164.0
904154,GLO,2021,2,SBCFSBGR,5494690.0
904156,GLO,2021,2,SBCFSBRJ,1282120.0
904159,GLO,2021,2,SBCFSBSP,2893000.0
904160,GLO,2021,2,SBCFSBSV,4190400.0
904161,GLO,2021,2,SBBRSBCG,500767.0
904163,GLO,2021,2,SBCGSBGR,7491820.0
904164,GLO,2021,2,SBCGSBSP,1763500.0
904165,GLO,2021,2,SBCHSBGR,3423390.0
904166,GLO,2021,2,SBBESBCJ,124752.0
904167,GLO,2021,2,SBBRSBCJ,833216.0
904171,GLO,2021,2,SBCNSBGR,495328.0
904172,GLO,2021,2,SBBRSBCT,3368270.0
904174,GLO,2021,2,SBCTSBGR,3939310.0
904175,GLO,2021,2,SBCTSBPA,462444.0
904177,GLO,2021,2,SBCTSBRJ,2580970.0
904178,GLO,2021,2,SBCTSBSP,1776150.0
904179,GLO,2021,2,SBCXSBGR,744772.0
904180,GLO,2021,2,SBBRSBCY,1770050.0
904182,GLO,2021,2,SBCYSBGR,10822200.0
904183,GLO,2021,2,SBCYSBSI,26649.0
904184,GLO,2021,2,SBBRSBCZ,NULL
904185,GLO,2021,2,SBCZSBRB,735264.0
904186,GLO,2021,2,SBDNSBGR,359258.0
904187,GLO,2021,2,SBDOSBGR,604253.0
904188,GLO,2021,2,SBBESBEG,2058920.0
904189,GLO,2021,2,SBBRSBEG,6552540.0
904190,GLO,2021,2,SBBVSBEG,650104.0
904192,GLO,2021,2,SBEGSBFZ,10661800.0
904193,GLO,2021,2,SBEGSBGL,3034900.0
904195,GLO,2021,2,SBEGSBGR,9957320.0
904196,GLO,2021,2,SBEGSBPV,548681.0
904197,GLO,2021,2,SBEGSBRB,422784.0
904198,GLO,2021,2,SBEGSBSN,480624.0
904200,GLO,2021,2,SBFISBGL,2271500.0
904201,GLO,2021,2,SBFISBGR,4782700.0
904202,GLO,2021,2,SBBRSBFL,2211460.0
904203,GLO,2021,2,SBFLSBGL,1672080.0
904204,GLO,2021,2,SBFLSBGR,6914390.0
904205,GLO,2021,2,SBFLSBRJ,1866000.0
904207,GLO,2021,2,SBFLSBSP,3084160.0
904209,GLO,2021,2,SBFNSBRF,1691470.0
904210,GLO,2021,2,SBBESBFZ,5599340.0
904211,GLO,2021,2,SBBRSBFZ,13847300.0
904212,GLO,2021,2,SBCFSBFZ,287990.0
904213,GLO,2021,2,SBEGSBFZ,12016900.0
904215,GLO,2021,2,SBFZSBGL,21500100.0
904217,GLO,2021,2,SBFZSBGR,36225900.0
904218,GLO,2021,2,SBFZSBJU,305371.0
904219,GLO,2021,2,SBFZSBPV,345576.0
904221,GLO,2021,2,SBFZSBRF,3373260.0
904222,GLO,2021,2,SBFZSBSG,132800.0
904223,GLO,2021,2,SBFZSBSL,2067160.0
904224,GLO,2021,2,SBFZSBSN,213698.0
904225,GLO,2021,2,SBFZSBSP,13635300.0
904226,GLO,2021,2,SBFZSBSV,7065260.0
904227,GLO,2021,2,SBARSBGL,2423850.0
904228,GLO,2021,2,SBBESBGL,3304800.0
904229,GLO,2021,2,SBBRSBGL,1944990.0
904230,GLO,2021,2,SBEGSBGL,3493270.0
904232,GLO,2021,2,SBFISBGL,2214860.0
904233,GLO,2021,2,SBFLSBGL,1692570.0
904234,GLO,2021,2,SBFZSBGL,20085000.0
904237,GLO,2021,2,SBGLSBGR,3190040.0
904238,GLO,2021,2,SBGLSBJP,10029200.0
904240,GLO,2021,2,SBGLSBMO,7094580.0
904241,GLO,2021,2,SBGLSBPA,5190370.0
904242,GLO,2021,2,SBGLSBRF,11546200.0
904244,GLO,2021,2,SBGLSBSG,7901600.0
904246,GLO,2021,2,SBGLSBSP,382320.0
904248,GLO,2021,2,SBGLSBSV,7896290.0
904249,GLO,2021,2,SBBRSBGO,407989.0
904250,GLO,2021,2,SBGOSBGR,7480010.0
904251,GLO,2021,2,SBGOSBRJ,1549350.0
904252,GLO,2021,2,SBGOSBSP,2622180.0
904253,GLO,2021,2,SBGOSBSV,3975640.0
904254,GLO,2021,2,SBARSBGR,11583800.0
904255,GLO,2021,2,SBBESBGR,15952200.0
904256,GLO,2021,2,SBBRSBGR,11435600.0
904257,GLO,2021,2,SBCASBGR,1351290.0
904258,GLO,2021,2,SBCBSBGR,349580.0
904260,GLO,2021,2,SBCFSBGR,5377140.0
904261,GLO,2021,2,SBCGSBGR,8154840.0
904262,GLO,2021,2,SBCHSBGR,3565880.0
904264,GLO,2021,2,SBCNSBGR,493982.0
904266,GLO,2021,2,SBCTSBGR,4010750.0
904267,GLO,2021,2,SBCXSBGR,793206.0
904268,GLO,2021,2,SBCYSBGR,11102800.0
904269,GLO,2021,2,SBDNSBGR,337692.0
904270,GLO,2021,2,SBDOSBGR,599868.0
904271,GLO,2021,2,SBEGSBGR,9520410.0
904272,GLO,2021,2,SBFISBGR,5106340.0
904273,GLO,2021,2,SBFLSBGR,7070440.0
904274,GLO,2021,2,SBFZSBGR,33698200.0
904276,GLO,2021,2,SBGLSBGR,2991210.0
904277,GLO,2021,2,SBGOSBGR,7485680.0
904280,GLO,2021,2,SBGRSBIL,6779460.0
904281,GLO,2021,2,SBGRSBJE,2905850.0
904282,GLO,2021,2,SBGRSBJP,15439500.0
904283,GLO,2021,2,SBGRSBJU,12949700.0
904284,GLO,2021,2,SBGRSBJV,180885.0
904285,GLO,2021,2,SBGRSBKG,3942410.0
904286,GLO,2021,2,SBGRSBLO,565964.0
904287,GLO,2021,2,SBGRSBMG,3302420.0
